"set","tag","n","lambda","rho","seed","cluster","node","time","M","arms","realised_frac","wall_s_total","wall_s","n_errors","errors","R","BACE","MCMCglmm","Rphylopars","castor","git_hash","imputations_saved"
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s135",300,1,0,135,"rorqual","rc31715","2026-09-26 11:10:54",20,"bace;bace_chain;bace_resid",0.3,6623.805,"bace_fit=3707.5;bace_chain=2916.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s136",300,1,0,136,"rorqual","rc31715","2026-09-26 11:10:33",20,"bace;bace_chain;bace_resid",0.3,6603.447,"bace_fit=3690.6;bace_chain=2912.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s137",300,1,0,137,"rorqual","rc31715","2026-09-26 10:50:14",20,"bace;bace_chain;bace_resid",0.3,5384.164,"bace_fit=3021;bace_chain=2363.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s138",300,1,0,138,"rorqual","rc31715","2026-09-26 11:12:18",20,"bace;bace_chain;bace_resid",0.3,6708.308,"bace_fit=3752.5;bace_chain=2955.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s139",300,1,0,139,"rorqual","rc31717","2026-09-26 11:14:42",20,"bace;bace_chain;bace_resid",0.3,6853.802,"bace_fit=3911.9;bace_chain=2941.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s140",300,1,0,140,"rorqual","rc31717","2026-09-26 11:16:05",20,"bace;bace_chain;bace_resid",0.3,6936.46,"bace_fit=3955.8;bace_chain=2980.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s141",300,1,0,141,"rorqual","rc31717","2026-09-26 11:16:11",20,"bace;bace_chain;bace_resid",0.3,6942.007,"bace_fit=3961.1;bace_chain=2980.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s142",300,1,0,142,"rorqual","rc31717","2026-09-26 11:15:09",20,"bace;bace_chain;bace_resid",0.3,6879.948,"bace_fit=3927.5;bace_chain=2952.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s143",300,1,0,143,"rorqual","rc31717","2026-09-26 09:22:32",20,"bace;bace_chain;bace_resid",0.3,124.276,"bace_fit=124.3",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s144",300,1,0,144,"rorqual","rc31717","2026-09-26 11:13:56",20,"bace;bace_chain;bace_resid",0.3,6807.728,"bace_fit=3894.5;bace_chain=2913.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s145",300,1,0,145,"rorqual","rc31717","2026-09-26 10:47:27",20,"bace;bace_chain;bace_resid",0.3,5218.436,"bace_fit=2950.4;bace_chain=2268.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s146",300,1,0,146,"rorqual","rc31717","2026-09-26 11:06:14",20,"bace;bace_chain;bace_resid",0.3,6344.952,"bace_fit=3609.8;bace_chain=2735.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s147",300,1,0,147,"rorqual","rc31717","2026-09-26 11:06:48",20,"bace;bace_chain;bace_resid",0.3,6379.71,"bace_fit=3557.7;bace_chain=2822",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s148",300,1,0,148,"rorqual","rc31717","2026-09-26 11:09:22",20,"bace;bace_chain;bace_resid",0.3,6533.677,"bace_fit=3652.7;bace_chain=2881",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s149",300,1,0,149,"rorqual","rc31717","2026-09-26 11:05:14",20,"bace;bace_chain;bace_resid",0.3,6285.474,"bace_fit=3577.4;bace_chain=2708.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s150",300,1,0,150,"rorqual","rc31717","2026-09-26 11:17:01",20,"bace;bace_chain;bace_resid",0.3,6992.673,"bace_fit=3987.8;bace_chain=3004.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s151",300,1,0,151,"rorqual","rc31717","2026-09-26 09:22:20",20,"bace;bace_chain;bace_resid",0.3,111.649,"bace_fit=111.6",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s152",300,1,0,152,"rorqual","rc31717","2026-09-26 11:19:55",20,"bace;bace_chain;bace_resid",0.3,7165.85,"bace_fit=4017.9;bace_chain=3148",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s153",300,1,0,153,"rorqual","rc31717","2026-09-26 11:16:06",20,"bace;bace_chain;bace_resid",0.3,6937.073,"bace_fit=3963.3;bace_chain=2973.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s154",300,1,0,154,"rorqual","rc31717","2026-09-26 11:15:04",20,"bace;bace_chain;bace_resid",0.3,6874.889,"bace_fit=3930.6;bace_chain=2944.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s155",300,1,0,155,"rorqual","rc31717","2026-09-26 11:05:53",20,"bace;bace_chain;bace_resid",0.3,6324.766,"bace_fit=3603.6;bace_chain=2721.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s156",300,1,0,156,"rorqual","rc31717","2026-09-26 11:05:29",20,"bace;bace_chain;bace_resid",0.3,6300.82,"bace_fit=3582.8;bace_chain=2718",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s157",300,1,0,157,"rorqual","rc31717","2026-09-26 11:06:54",20,"bace;bace_chain;bace_resid",0.3,6385.687,"bace_fit=3634.6;bace_chain=2751.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s158",300,1,0,158,"rorqual","rc31717","2026-09-26 10:44:55",20,"bace;bace_chain;bace_resid",0.3,5066.644,"bace_fit=2863.5;bace_chain=2203.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s159",300,1,0,159,"rorqual","rc31718","2026-09-26 10:45:01",20,"bace;bace_chain;bace_resid",0.3,5072.466,"bace_fit=2834.5;bace_chain=2238",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s160",300,1,0,160,"rorqual","rc31718","2026-09-26 11:11:12",20,"bace;bace_chain;bace_resid",0.3,6643.278,"bace_fit=3728.1;bace_chain=2915.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s161",300,1,0,161,"rorqual","rc31718","2026-09-26 11:11:43",20,"bace;bace_chain;bace_resid",0.3,6674.468,"bace_fit=3748.5;bace_chain=2926",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s162",300,1,0,162,"rorqual","rc31718","2026-09-26 11:02:11",20,"bace;bace_chain;bace_resid",0.3,6101.913,"bace_fit=3422.1;bace_chain=2679.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s163",300,1,0,163,"rorqual","rc31718","2026-09-26 11:00:54",20,"bace;bace_chain;bace_resid",0.3,6024.902,"bace_fit=3381.8;bace_chain=2643.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s164",300,1,0,164,"rorqual","rc31718","2026-09-26 10:28:14",20,"bace;bace_chain;bace_resid",0.3,4064.875,"bace_fit=2277;bace_chain=1787.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s165",300,1,0,165,"rorqual","rc31718","2026-09-26 10:47:39",20,"bace;bace_chain;bace_resid",0.3,5229.967,"bace_fit=2930.7;bace_chain=2299.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s166",300,1,0,166,"rorqual","rc31718","2026-09-26 11:05:53",20,"bace;bace_chain;bace_resid",0.3,6324.31,"bace_fit=3546.9;bace_chain=2777.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s167",300,1,0,167,"rorqual","rc31719","2026-09-26 10:37:46",20,"bace;bace_chain;bace_resid",0.3,4637.699,"bace_fit=2589.6;bace_chain=2048.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s168",300,1,0,168,"rorqual","rc31719","2026-09-26 10:48:42",20,"bace;bace_chain;bace_resid",0.3,5293.181,"bace_fit=2960.7;bace_chain=2332.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s169",300,1,0,169,"rorqual","rc31719","2026-09-26 11:09:01",20,"bace;bace_chain;bace_resid",0.3,6511.976,"bace_fit=3638.9;bace_chain=2873.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s170",300,1,0,170,"rorqual","rc31719","2026-09-26 10:47:13",20,"bace;bace_chain;bace_resid",0.3,5204.657,"bace_fit=2915.3;bace_chain=2289.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s171",300,1,0,171,"rorqual","rc31719","2026-09-26 11:09:49",20,"bace;bace_chain;bace_resid",0.3,6560.075,"bace_fit=3667.6;bace_chain=2892.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s172",300,1,0,172,"rorqual","rc31719","2026-09-26 11:10:10",20,"bace;bace_chain;bace_resid",0.3,6581.356,"bace_fit=3674.6;bace_chain=2906.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s173",300,1,0,173,"rorqual","rc31719","2026-09-26 11:08:33",20,"bace;bace_chain;bace_resid",0.3,6484.049,"bace_fit=3625.6;bace_chain=2858.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s174",300,1,0,174,"rorqual","rc31719","2026-09-26 10:55:55",20,"bace;bace_chain;bace_resid",0.3,5726.837,"bace_fit=3203.4;bace_chain=2523.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s175",300,1,0,175,"rorqual","rc31719","2026-09-26 11:12:58",20,"bace;bace_chain;bace_resid",0.3,6749.602,"bace_fit=3772.4;bace_chain=2977.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s176",300,1,0,176,"rorqual","rc31719","2026-09-26 10:54:37",20,"bace;bace_chain;bace_resid",0.3,5648.675,"bace_fit=3154.9;bace_chain=2493.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s177",300,1,0,177,"rorqual","rc31719","2026-09-26 11:06:35",20,"bace;bace_chain;bace_resid",0.3,6366.584,"bace_fit=3558.9;bace_chain=2807.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s178",300,1,0,178,"rorqual","rc31719","2026-09-26 10:46:52",20,"bace;bace_chain;bace_resid",0.3,5183.418,"bace_fit=2903.6;bace_chain=2279.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s179",300,1,0,179,"rorqual","rc31719","2026-09-26 11:09:27",20,"bace;bace_chain;bace_resid",0.3,6537.856,"bace_fit=3654.4;bace_chain=2883.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s180",300,1,0,180,"rorqual","rc31719","2026-09-26 10:43:56",20,"bace;bace_chain;bace_resid",0.3,5006.766,"bace_fit=2794.5;bace_chain=2212.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s181",300,1,0,181,"rorqual","rc31719","2026-09-26 10:44:38",20,"bace;bace_chain;bace_resid",0.3,5048.939,"bace_fit=2827.6;bace_chain=2221.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s182",300,1,0,182,"rorqual","rc31719","2026-09-26 11:02:23",20,"bace;bace_chain;bace_resid",0.3,6114.675,"bace_fit=3416.6;bace_chain=2698.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s183",300,1,0,183,"rorqual","rc31719","2026-09-26 11:09:53",20,"bace;bace_chain;bace_resid",0.3,6564.254,"bace_fit=3674.4;bace_chain=2889.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s184",300,1,0,184,"rorqual","rc31719","2026-09-26 11:03:18",20,"bace;bace_chain;bace_resid",0.3,6168.884,"bace_fit=3451.2;bace_chain=2717.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s185",300,1,0,185,"rorqual","rc31719","2026-09-26 10:29:57",20,"bace;bace_chain;bace_resid",0.3,4167.794,"bace_fit=2332.8;bace_chain=1835",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s186",300,1,0,186,"rorqual","rc31719","2026-09-26 09:22:30",20,"bace;bace_chain;bace_resid",0.3,121.559,"bace_fit=121.6",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s187",300,1,0,187,"rorqual","rc31719","2026-09-26 11:08:28",20,"bace;bace_chain;bace_resid",0.3,6478.858,"bace_fit=3618.6;bace_chain=2860.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s188",300,1,0,188,"rorqual","rc31719","2026-09-26 11:09:39",20,"bace;bace_chain;bace_resid",0.3,6550.111,"bace_fit=3664;bace_chain=2886.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s189",300,1,0,189,"rorqual","rc31719","2026-09-26 11:07:40",20,"bace;bace_chain;bace_resid",0.3,6431.161,"bace_fit=3594.7;bace_chain=2836.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s190",300,1,0,190,"rorqual","rc31719","2026-09-26 11:09:08",20,"bace;bace_chain;bace_resid",0.3,6518.876,"bace_fit=3641.7;bace_chain=2877.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s191",300,1,0,191,"rorqual","rc31722","2026-09-26 11:17:35",20,"bace;bace_chain;bace_resid",0.3,7025.125,"bace_fit=3926.8;bace_chain=3098.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s192",300,1,0,192,"rorqual","rc31722","2026-09-26 11:18:45",20,"bace;bace_chain;bace_resid",0.3,7095.763,"bace_fit=3970.2;bace_chain=3125.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s193",300,1,0,193,"rorqual","rc31722","2026-09-26 11:10:07",20,"bace;bace_chain;bace_resid",0.3,6577.796,"bace_fit=3678;bace_chain=2899.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s194",300,1,0,194,"rorqual","rc31722","2026-09-26 11:02:25",20,"bace;bace_chain;bace_resid",0.3,6115.08,"bace_fit=3416.3;bace_chain=2698.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s195",300,1,0,195,"rorqual","rc31722","2026-09-26 10:47:56",20,"bace;bace_chain;bace_resid",0.3,5246.626,"bace_fit=2936.9;bace_chain=2309.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s196",300,1,0,196,"rorqual","rc31722","2026-09-26 11:08:43",20,"bace;bace_chain;bace_resid",0.3,6493.497,"bace_fit=3631.1;bace_chain=2862.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s197",300,1,0,197,"rorqual","rc31722","2026-09-26 11:12:15",20,"bace;bace_chain;bace_resid",0.3,6705.506,"bace_fit=3752.3;bace_chain=2953.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s198",300,1,0,198,"rorqual","rc31722","2026-09-26 11:12:18",20,"bace;bace_chain;bace_resid",0.3,6708.054,"bace_fit=3754.5;bace_chain=2953.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s199",300,1,0,199,"rorqual","rc31722","2026-09-26 11:01:30",20,"bace;bace_chain;bace_resid",0.3,6060.946,"bace_fit=3385.4;bace_chain=2675.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0_mcar0.3_n300_M20_s200",300,1,0,200,"rorqual","rc31722","2026-09-26 11:03:41",20,"bace;bace_chain;bace_resid",0.3,6191.907,"bace_fit=3463.2;bace_chain=2728.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n100_M20_s172",100,1,0.5,172,"rorqual","rc31718","2026-09-26 12:00:27",20,"bace;bace_chain;bace_resid",0.3,46.959,"bace_fit=47",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s101",300,1,0.5,101,"rorqual","rc31722","2026-09-26 10:43:48",20,"bace;bace_chain;bace_resid",0.3,4998.706,"bace_fit=2797.5;bace_chain=2201.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s102",300,1,0.5,102,"rorqual","rc31722","2026-09-26 10:55:43",20,"bace;bace_chain;bace_resid",0.3,5713.209,"bace_fit=3205.7;bace_chain=2507.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s103",300,1,0.5,103,"rorqual","rc31722","2026-09-26 10:41:14",20,"bace;bace_chain;bace_resid",0.3,4844.361,"bace_fit=2714.8;bace_chain=2129.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s104",300,1,0.5,104,"rorqual","rc31722","2026-09-26 11:10:41",20,"bace;bace_chain;bace_resid",0.3,6611.144,"bace_fit=3710.2;bace_chain=2900.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s105",300,1,0.5,105,"rorqual","rc31722","2026-09-26 11:02:34",20,"bace;bace_chain;bace_resid",0.3,6124.276,"bace_fit=3422.4;bace_chain=2701.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s106",300,1,0.5,106,"rorqual","rc31722","2026-09-26 11:06:32",20,"bace;bace_chain;bace_resid",0.3,6362.412,"bace_fit=3557.3;bace_chain=2805.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s107",300,1,0.5,107,"rorqual","rc31722","2026-09-26 11:09:17",20,"bace;bace_chain;bace_resid",0.3,6527.829,"bace_fit=3647.5;bace_chain=2880.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s108",300,1,0.5,108,"rorqual","rc31722","2026-09-26 11:10:22",20,"bace;bace_chain;bace_resid",0.3,6592.54,"bace_fit=3691.9;bace_chain=2900.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s109",300,1,0.5,109,"rorqual","rc31722","2026-09-26 11:15:00",20,"bace;bace_chain;bace_resid",0.3,6870.707,"bace_fit=3843;bace_chain=3027.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s110",300,1,0.5,110,"rorqual","rc31722","2026-09-26 10:49:02",20,"bace;bace_chain;bace_resid",0.3,5312.697,"bace_fit=2959.8;bace_chain=2352.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s111",300,1,0.5,111,"rorqual","rc31722","2026-09-26 10:44:59",20,"bace;bace_chain;bace_resid",0.3,5069.213,"bace_fit=2836.4;bace_chain=2232.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s112",300,1,0.5,112,"rorqual","rc31722","2026-09-26 11:03:35",20,"bace;bace_chain;bace_resid",0.3,6185.91,"bace_fit=3461.5;bace_chain=2724.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s113",300,1,0.5,113,"rorqual","rc31722","2026-09-26 11:08:41",20,"bace;bace_chain;bace_resid",0.3,6491.313,"bace_fit=3627.2;bace_chain=2864.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s114",300,1,0.5,114,"rorqual","rc31722","2026-09-26 09:22:55",20,"bace;bace_chain;bace_resid",0.3,146.422,"bace_fit=146.4",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s115",300,1,0.5,115,"rorqual","rc31722","2026-09-26 10:44:43",20,"bace;bace_chain;bace_resid",0.3,5053.096,"bace_fit=2826.9;bace_chain=2226.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s116",300,1,0.5,116,"rorqual","rc31722","2026-09-26 10:38:33",20,"bace;bace_chain;bace_resid",0.3,4683.291,"bace_fit=2626.8;bace_chain=2056.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s117",300,1,0.5,117,"rorqual","rc31722","2026-09-26 10:50:23",20,"bace;bace_chain;bace_resid",0.3,5393.149,"bace_fit=3019.5;bace_chain=2373.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s118",300,1,0.5,118,"rorqual","rc31722","2026-09-26 11:13:22",20,"bace;bace_chain;bace_resid",0.3,6772.52,"bace_fit=3789.4;bace_chain=2983.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s119",300,1,0.5,119,"rorqual","rc31722","2026-09-26 10:55:24",20,"bace;bace_chain;bace_resid",0.3,5694.941,"bace_fit=3189.5;bace_chain=2505.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s120",300,1,0.5,120,"rorqual","rc31723","2026-09-26 11:02:49",20,"bace;bace_chain;bace_resid",0.3,6140.196,"bace_fit=3435.8;bace_chain=2704.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
