"dgp","n","lambda","rho","evo","miss","frac","trait","metric","arm","reference","n_common_seeds","mean_diff","mcse_diff"
"types_mixed",1000,1,0,"OU","clade",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0,"OU","clade",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,1,0,"OU","clade",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,1,0,"OU","clade",0.3,"ord","brier","gnn_on_full","freq",199,NA,NA
"types_mixed",1000,1,0,"OU","clade",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"ord","brier","floor","freq",200,0.00612216179611982,0.00170831008110624
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"ord","brier","bace","freq",100,0.0269016144816978,0.0106385253442496
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"ord","brier","bace","freq",30,-0.0374467251105409,0.00652016066112533
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"ord","brier","floor","freq",200,0.000211820513388177,0.000422298436421628
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","clade",0.3,"ord","brier","floor","freq",200,0.225592997334336,0.0135145023331182
"types_mixed",100,1,0.5,"OU","clade",0.3,"ord","brier","bace","freq",100,0.057972386900483,0.0154836787258616
"types_mixed",100,1,0.5,"OU","clade",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,1,0.5,"OU","clade",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","clade",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","clade",0.3,"ord","brier","gnn_on_full","freq",197,NA,NA
"types_mixed",100,1,0.5,"OU","clade",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","clade",0.3,"ord","brier","floor","freq",200,0.428517330687623,0.013321706730904
"types_mixed",1000,1,0.5,"OU","clade",0.3,"ord","brier","bace","freq",32,0.0639030648744278,0.0284360982610756
"types_mixed",1000,1,0.5,"OU","clade",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0.5,"OU","clade",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","clade",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","clade",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","clade",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0,"BM","mar",0.3,"ord","brier","floor","freq",200,-0.00111837398486407,0.00265076039893848
"types_mixed",100,0.3,0,"BM","mar",0.3,"ord","brier","bace","freq",100,0.00976877387966416,0.0115384377707065
"types_mixed",100,0.3,0,"BM","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,0.3,0,"BM","mar",0.3,"ord","brier","floor","freq",200,-0.000403679179205411,0.000580205160397666
"types_mixed",1000,0.3,0,"BM","mar",0.3,"ord","brier","bace","freq",83,-0.0509267711187767,0.0050258074406735
"types_mixed",1000,0.3,0,"BM","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0,"BM","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,0.3,0,"BM","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,0.3,0,"BM","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,0.3,0,"BM","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,1,0,"BM","mar",0.3,"ord","brier","bace","freq",100,0.131963672228814,0.0259350201845945
"types_mixed",100,1,0,"BM","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,1,0,"BM","mar",0.3,"ord","brier","floor","freq",200,0.355047435510779,0.0200354463471521
"types_mixed",100,1,0,"BM","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,1,0,"BM","mar",0.3,"ord","brier","gnn_on_full","freq",185,NA,NA
"types_mixed",100,1,0,"BM","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,1,0,"BM","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0,"BM","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0,"BM","mar",0.3,"ord","brier","bace","freq",82,0.258708242922321,0.0325042996586987
"types_mixed",1000,1,0,"BM","mar",0.3,"ord","brier","gnn_on_full","freq",191,NA,NA
"types_mixed",1000,1,0,"BM","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,1,0,"BM","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0,"BM","mar",0.3,"ord","brier","floor","freq",200,0.503610400662559,0.0154222621931452
"types_mixed",1000,1,0,"BM","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"ord","brier","bace","freq",100,-0.0186087868986413,0.0108782103136086
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"ord","brier","floor","freq",200,-0.00228452975760344,0.00283762347015282
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"ord","brier","floor","freq",200,0.000246424861648226,0.00150507184217967
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"ord","brier","bace","freq",41,-0.101340048733975,0.00705366163524194
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,1,0.5,"BM","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,1,0.5,"BM","mar",0.3,"ord","brier","floor","freq",200,0.324357877053667,0.0221954701029783
"types_mixed",100,1,0.5,"BM","mar",0.3,"ord","brier","bace","freq",100,0.123922620962443,0.0287643432884287
"types_mixed",100,1,0.5,"BM","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,1,0.5,"BM","mar",0.3,"ord","brier","gnn_on_full","freq",183,NA,NA
"types_mixed",100,1,0.5,"BM","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,1,0.5,"BM","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0.5,"BM","mar",0.3,"ord","brier","bace","freq",60,0.281891960692216,0.0316731327147671
"types_mixed",1000,1,0.5,"BM","mar",0.3,"ord","brier","floor","freq",200,0.507745159216997,0.0140321863007802
"types_mixed",1000,1,0.5,"BM","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0.5,"BM","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0.5,"BM","mar",0.3,"ord","brier","gnn_on_full","freq",193,NA,NA
"types_mixed",1000,1,0.5,"BM","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,1,0.5,"BM","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0,"OU","mar",0.3,"ord","brier","bace","freq",100,0.031822136612091,0.0119087758104077
"types_mixed",100,0.3,0,"OU","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0,"OU","mar",0.3,"ord","brier","floor","freq",200,-0.00274486912183635,0.00278436616853985
"types_mixed",100,0.3,0,"OU","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0,"OU","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0,"OU","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",100,0.3,0,"OU","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0,"OU","mar",0.3,"ord","brier","bace","freq",65,-0.0541734441422223,0.00517653023860498
"types_mixed",1000,0.3,0,"OU","mar",0.3,"ord","brier","floor","freq",200,-0.000773913416422168,0.000359360384298261
"types_mixed",1000,0.3,0,"OU","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,0.3,0,"OU","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0,"OU","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,0.3,0,"OU","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0,"OU","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,1,0,"OU","mar",0.3,"ord","brier","floor","freq",200,0.356860411659228,0.0114956612774881
"types_mixed",100,1,0,"OU","mar",0.3,"ord","brier","bace","freq",100,0.0634703636777834,0.0143183991871475
"types_mixed",100,1,0,"OU","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,1,0,"OU","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,1,0,"OU","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,1,0,"OU","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",100,1,0,"OU","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0,"OU","mar",0.3,"ord","brier","floor","freq",200,0.535819434893078,0.00851186875440139
"types_mixed",1000,1,0,"OU","mar",0.3,"ord","brier","bace","freq",73,0.0900726170277118,0.0223487274606949
"types_mixed",1000,1,0,"OU","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0,"OU","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0,"OU","mar",0.3,"ord","brier","gnn_on_full","freq",199,NA,NA
"types_mixed",1000,1,0,"OU","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,1,0,"OU","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"ord","brier","floor","freq",200,0.000864214119689559,0.00251832041827303
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"ord","brier","bace","freq",100,-0.0125901638566723,0.0114659942826869
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"ord","brier","floor","freq",200,-0.000902027122676179,0.000427952247537633
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"ord","brier","bace","freq",65,-0.0982209831111304,0.00500732492618131
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","mar",0.3,"ord","brier","bace","freq",100,0.0506556260063021,0.0130997567662275
"types_mixed",100,1,0.5,"OU","mar",0.3,"ord","brier","floor","freq",200,0.352190309858673,0.0118332471916396
"types_mixed",100,1,0.5,"OU","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,1,0.5,"OU","mar",0.3,"ord","brier","gnn_on_full","freq",197,NA,NA
"types_mixed",100,1,0.5,"OU","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","mar",0.3,"ord","brier","floor","freq",200,0.541517888774357,0.00854142167826172
"types_mixed",1000,1,0.5,"OU","mar",0.3,"ord","brier","bace","freq",69,0.0375283705161768,0.0166709216903785
"types_mixed",1000,1,0.5,"OU","mar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","mar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0.5,"OU","mar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","mar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","mar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,0.3,0,"OU","mcar",0.3,"ord","brier","floor","freq",200,-0.00552012141733989,0.00240842208092837
"types_mixed",100,0.3,0,"OU","mcar",0.3,"ord","brier","bace","freq",100,0.0481443755484223,0.0101049114501279
"types_mixed",100,0.3,0,"OU","mcar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0,"OU","mcar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0,"OU","mcar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0,"OU","mcar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",100,0.3,0,"OU","mcar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"ord","brier","floor","freq",200,-0.0013003784236036,0.000348757522884659
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"ord","brier","bace","freq",86,-0.0460779705073092,0.00415819517957064
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,1,0,"OU","mcar",0.3,"ord","brier","floor","freq",200,0.363996067074842,0.00870455341272785
"types_mixed",100,1,0,"OU","mcar",0.3,"ord","brier","bace","freq",100,0.0633036693638794,0.0124090060417873
"types_mixed",100,1,0,"OU","mcar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,1,0,"OU","mcar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,1,0,"OU","mcar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,1,0,"OU","mcar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,1,0,"OU","mcar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,1,0,"OU","mcar",0.3,"ord","brier","floor","freq",200,0.525077328848644,0.00687340937327762
"types_mixed",1000,1,0,"OU","mcar",0.3,"ord","brier","bace","freq",71,0.0795742637712173,0.0212427555701148
"types_mixed",1000,1,0,"OU","mcar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0,"OU","mcar",0.3,"ord","brier","gnn_on_full","freq",199,NA,NA
"types_mixed",1000,1,0,"OU","mcar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,1,0,"OU","mcar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,1,0,"OU","mcar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"ord","brier","bace","freq",100,0.00540820944204155,0.0122832605900144
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"ord","brier","floor","freq",200,-0.00281275154779163,0.00250378616377441
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"ord","brier","floor","freq",200,-0.000743652129976256,0.00032558966020784
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"ord","brier","bace","freq",74,-0.0964470832592168,0.00374778743702901
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","mcar",0.3,"ord","brier","bace","freq",100,0.0338221417339052,0.0137918865776256
"types_mixed",100,1,0.5,"OU","mcar",0.3,"ord","brier","floor","freq",200,0.35219761156497,0.00994377553862619
"types_mixed",100,1,0.5,"OU","mcar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",100,1,0.5,"OU","mcar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","mcar",0.3,"ord","brier","gnn_on_full","freq",197,NA,NA
"types_mixed",100,1,0.5,"OU","mcar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",100,1,0.5,"OU","mcar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"ord","brier","floor","freq",200,0.528479118387911,0.00693047974112498
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"ord","brier","bace","freq",68,0.0350432046128683,0.0159363192149221
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"ord","brier","freq_lambda","freq",200,0,0
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"ord","brier","gnn_on","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"ord","brier","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"ord","brier","gnn_off","freq",200,NA,NA
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"ord","brier","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mcar",0.1,"c1","interval_score","freq_lambda","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mcar",0.1,"c1","interval_score","gnn_on","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mcar",0.1,"c1","interval_score","floor","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mcar",0.1,"c1","interval_score","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mcar",0.1,"c1","interval_score","gnn_off","freq",200,NA,NA
"types_mixed",100,0.3,0,"BM","mcar",0.1,"c1","interval_score","bace","freq",100,-5.30163676811921,0.475244209927955
"types_mixed",100,0.3,0,"BM","mcar",0.1,"c1","interval_score","gnn_on_full","freq",200,NA,NA
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"c1","interval_score","gnn_off_rphylopars","freq",200,-6.0527268172327,0.167414293919869
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"c1","interval_score","freq_lambda","freq",200,14.3277136204264,5.63196059933411
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"c1","interval_score","bace","freq",97,-5.48883367772775,0.197639227708612
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"c1","interval_score","floor","freq",200,NA,NA
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"c1","interval_score","gnn_on","freq",200,-5.89456692795139,0.168571018416788
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"c1","interval_score","gnn_off","freq",200,-5.90851059527915,0.168486914822149
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"c1","interval_score","gnn_on_full","freq",200,-5.89468078273755,0.168032885209233
"types_mixed",100,1,0,"BM","mcar",0.1,"c1","interval_score","gnn_off","freq",200,NA,NA
"types_mixed",100,1,0,"BM","mcar",0.1,"c1","interval_score","bace","freq",100,NA,NA
"types_mixed",100,1,0,"BM","mcar",0.1,"c1","interval_score","gnn_on","freq",200,NA,NA
"types_mixed",100,1,0,"BM","mcar",0.1,"c1","interval_score","gnn_on_full","freq",185,0.957439969325951,0.102091144198124
"types_mixed",100,1,0,"BM","mcar",0.1,"c1","interval_score","freq_lambda","freq",200,NA,NA
"types_mixed",100,1,0,"BM","mcar",0.1,"c1","interval_score","floor","freq",200,NA,NA
"types_mixed",100,1,0,"BM","mcar",0.1,"c1","interval_score","gnn_off_rphylopars","freq",200,NA,NA
"types_mixed",1000,1,0,"BM","mcar",0.1,"c1","interval_score","freq_lambda","freq",200,NA,NA
"types_mixed",1000,1,0,"BM","mcar",0.1,"c1","interval_score","gnn_on_full","freq",191,0.241141594875294,0.00955719260201778
"types_mixed",1000,1,0,"BM","mcar",0.1,"c1","interval_score","bace","freq",71,NA,NA
"types_mixed",1000,1,0,"BM","mcar",0.1,"c1","interval_score","floor","freq",200,NA,NA
